"banter_asset_id","blueprint","category","group","line_index","role","speaker_name","speaker_guid","text_key","text","json_path","source"
"4894f0c37a404924b7f642b6e8f8337d","Banter_RegillUlbrig_banter1","Banter","RegillUlbrig","1","Response","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","328ba755-7819-4d40-8780-cbedea9a7394","""You lot must lead a sweet life indeed, if you have to rustle up privation and torment specially. For us folks in villages, those things happened all on their own.""","Strings/Mechanics/Blueprints\World\Dialogs\Barkobanters\Banter\RegillUlbrig\Banter_RegillUlbrig_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillUlbrig\Banter_RegillUlbrig_banter1.jbp"
"87a48c6e3017a6745a677c1138bd8cae","Banter_RegillVenduag_banter1","Banter","RegillVenduag","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","619a61b1-f316-47a9-becf-21eb002f7a54","""Constantly shifting allegiance, latching onto whoever seems likely to be victorious... it seems like a winning strategy, but war consists of many battles where either side can win. You are not so good a strategist as to be able to predict the outcome of the war.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter1.jbp"
"87a48c6e3017a6745a677c1138bd8cae","Banter_RegillVenduag_banter1","Banter","RegillVenduag","1","Response","Wenduag","ae766624c03058440a036de90a7f2009","c0700dcd-b021-4ef6-8d96-ad33923ef2c3","""I'm a good enough strategist to know that victory always goes to the strongest.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter1.jbp"
"c637c7b657b731c47ac533645eb40740","Banter_RegillVenduag_banter2","Banter","RegillVenduag","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","c1955e06-4888-4359-b1f9-17a272e20435","""You are relatively effective in combat, but you lack a true soldier's understanding of service. You only follow rules and commands when you are being watched.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter2.jbp"
"c637c7b657b731c47ac533645eb40740","Banter_RegillVenduag_banter2","Banter","RegillVenduag","1","Response","Wenduag","ae766624c03058440a036de90a7f2009","03c764fb-ad53-4d8f-99dd-a88958f65391","""You follow my every move, so how would you know what I do when you're not watching me?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter2.jbp"
"803f81048943b1d4284469ad66dea3aa","Banter_RegillVenduag_banter3","Banter","RegillVenduag","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","ad415ee7-ec53-42e3-9fac-6061baa5c935","""Your skills are impressive, but effectiveness in battle is but the smallest part of what being a Hellknight requires.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter3.jbp"
"803f81048943b1d4284469ad66dea3aa","Banter_RegillVenduag_banter3","Banter","RegillVenduag","1","Response","Wenduag","ae766624c03058440a036de90a7f2009","d30f8605-3651-4835-a332-4315039b7bd4","""I see you. You people on the surface think you're better than everyone else! If you tried to live underground, you'd soon shut up about requirements.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter3.jbp"
"3a76b5e5836f14348834640c0147a56d","Banter_RegillVenduag_banter4_pack2","Banter","RegillVenduag","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","cc590b9a-8580-464b-89d3-51f6ae7a2f1d","""This 'power' you so desperately seek, do you even know what it is?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter4_pack2.jbp"
"3a76b5e5836f14348834640c0147a56d","Banter_RegillVenduag_banter4_pack2","Banter","RegillVenduag","1","Response","Wenduag","ae766624c03058440a036de90a7f2009","dc52f6d0-34b1-4998-b214-ddf005870c9f","""I do not need to know, I can feel it inside. I am drawn to it like the roots of a plant reach out for water.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter4_pack2.jbp"
"576edbd94e1301e4aa605abc9025f85c","Banter_RegillVenduag_banter5_pack2","Banter","RegillVenduag","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","e3e14b39-49d9-4692-aab1-d93b50e7a57a","""Once a traitor, always a traitor. Treachery is feebleness of purpose. It is in the blood.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter5_pack2.jbp"
"576edbd94e1301e4aa605abc9025f85c","Banter_RegillVenduag_banter5_pack2","Banter","RegillVenduag","1","Response","Wenduag","ae766624c03058440a036de90a7f2009","c26b331d-8395-4379-9015-1c5c158b87f8","""You still think you can judge me, when I have the Commander's trust? You have gone too far, gnome.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillVenduag/Banter_RegillVenduag_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillVenduag\Banter_RegillVenduag_banter5_pack2.jbp"
"2841c6f8f1480904591b19d21c2f2650","Banter_RegillWoljif_banter1","Banter","RegillWoljif","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","0e243067-64dc-4072-883e-77e5f61f79ec","""Your place is on a gallows, thief, and not in a company of crusaders.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter1_FirstPhrase.Array.data[0]_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter1.jbp"
"2841c6f8f1480904591b19d21c2f2650","Banter_RegillWoljif_banter1","Banter","RegillWoljif","1","Response","Woljif","766435873b1361c4287c351de194e5f9","f0ed65ae-dfa7-4bf0-a125-2217425de5d3","""Oh, going for the gallows today? Very nice. Did you get lucky last night or summat? Usually you're threatenin' me with a pyre.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter1_Responses.Array.data[0].Response_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter1.jbp"
"c4d8efc67bd451147b3310eb7d1a637e","Banter_RegillWoljif_banter2","Banter","RegillWoljif","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","c668e519-8ef4-460c-ae87-529df6eab3eb","""No.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter2_FirstPhrase.Array.data[0]_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter2.jbp"
"c4d8efc67bd451147b3310eb7d1a637e","Banter_RegillWoljif_banter2","Banter","RegillWoljif","1","Response","Woljif","766435873b1361c4287c351de194e5f9","0111adbf-623f-4a15-9676-aeb7b3a96965","""I didn't even ask you nothin'!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter2_Responses.Array.data[0].Response_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter2.jbp"
"e366ac6071513b44eba8285132d16e67","Banter_RegillWoljif_banter3","Banter","RegillWoljif","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","60d80431-b20f-426e-bb37-8ce584a58018","""Your shadow. Why did the inquisitors of Kenabres not investigate you?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter3_FirstPhrase.Array.data[0]_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter3.jbp"
"e366ac6071513b44eba8285132d16e67","Banter_RegillWoljif_banter3","Banter","RegillWoljif","1","Response","Woljif","766435873b1361c4287c351de194e5f9","93106ac5-8c6c-4e49-9554-98a2d2350044","""The paladins told 'em there was no problem. And while the two lots of 'em were havin' a barney over it, I took off. Sorry to disappoint, Reggie.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter3_Responses.Array.data[0].Response_1.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter3.jbp"
"7d6662e56a075354d8cf325b7f1f2aaf","Banter_RegillWoljif_banter4_pack2","Banter","RegillWoljif","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","01d28102-f225-40b6-853c-362d466c81ae","""How is it the Kenabres inquisition never punished your family for its demonic links? Such a crime carries a death sentence in wartime.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter4_pack2.jbp"
"7d6662e56a075354d8cf325b7f1f2aaf","Banter_RegillWoljif_banter4_pack2","Banter","RegillWoljif","1","Response","Woljif","766435873b1361c4287c351de194e5f9","02c4fccf-dcf2-41e6-843c-36292e231f0b","""Who said we weren't punished, eh? Gran did her time in the torture chamber, all right, that's where she gave birth to my mom. She never did tell me how she got outta there...""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter4_pack2.jbp"
"f13b1c1d0283e8f4c84db7ee522eed2c","Banter_RegillWoljif_banter5_pack2","Banter","RegillWoljif","0","FirstPhrase","Regill","0d37024170b172346b3769df92a971f5","d0932ee0-a5b7-4397-b3c7-263be68905c8","""You should face a tribunal for your desertion during the gargoyle attack.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter5_pack2.jbp"
"f13b1c1d0283e8f4c84db7ee522eed2c","Banter_RegillWoljif_banter5_pack2","Banter","RegillWoljif","1","Response","Woljif","766435873b1361c4287c351de194e5f9","e15b3251-c928-4ab8-8a1a-d54cab94f72e","""What business is it of yours, huh? You ain't my commander! And I thank all the gods for that every single day.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/RegillWoljif/Banter_RegillWoljif_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\RegillWoljif\Banter_RegillWoljif_banter5_pack2.jbp"
"c0d3797a796e0f74499eaa878fab87a9","Banter_SeelahArueshalae_banter1","Banter","SeelahArueshalae","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","6204233f-191e-4e2b-bcd7-7bc5da92d168","""Hey, sister! Are you moping again? Snap out of it, come over here and have a drink with me!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter1.jbp"
"c0d3797a796e0f74499eaa878fab87a9","Banter_SeelahArueshalae_banter1","Banter","SeelahArueshalae","1","Response","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","bd4ddec6-ccbb-4510-8fc9-d0fac6a048d9","""I can't get drunk from your alcohol, but the offer of company is very nice. Thank you... sister.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter1.jbp"
"7cb70f2e08a04f74691441ac52f62c06","Banter_SeelahArueshalae_banter2","Banter","SeelahArueshalae","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","a32cedf9-5cfb-44bc-b65f-553fb3510250","""What's with the gloomy face? Did somebody say something to you? If somebody's been bothering you, you just point him out to me and I'll smash his face in...""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter2.jbp"
"7cb70f2e08a04f74691441ac52f62c06","Banter_SeelahArueshalae_banter2","Banter","SeelahArueshalae","1","Response","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","bc7a33e7-ab71-400d-95b8-21301f8cfc73","""No, Seelah, everything's fine. I was just thinking about... the past. It's too bad you can't beat that into submission for me.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter2.jbp"
"269f77cc37f7b044296659ce4f97a368","Banter_SeelahArueshalae_banter3","Banter","SeelahArueshalae","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","ce25529d-217e-4e58-9356-334ea4ff5f70","""Let me teach you a good Golarion song. You know, where I come from there's a saying: if you want to understand a foreign people, learn their songs.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter3.jbp"
"269f77cc37f7b044296659ce4f97a368","Banter_SeelahArueshalae_banter3","Banter","SeelahArueshalae","1","Response","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","f7d835e0-f08c-454a-bf5a-ef78e2f1ab6e","""That is... surprising. Yes, I'd like to try. Go on.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter3.jbp"
"98a76420053ae8c45adaf52b52eb1023","Banter_SeelahArueshalae_banter4_pack2","Banter","SeelahArueshalae","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","315e6876-06d7-4e77-b22e-75f397b7286c","""Don't listen to people who say you can't atone for past wrongs. If people can fall, they can also rise. If they can't, that means evil is stronger.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter4_pack2.jbp"
"98a76420053ae8c45adaf52b52eb1023","Banter_SeelahArueshalae_banter4_pack2","Banter","SeelahArueshalae","1","Response","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","71b3d74d-fd74-491d-aebc-db91cadca451","""Sometimes I fear that evil truly is stronger. But then I remember how beautiful the light can be, and those thoughts retreat.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter4_pack2.jbp"
"d47f917d4e00c6f4c9b34a8b6be7c433","Banter_SeelahArueshalae_banter5_pack2","Banter","SeelahArueshalae","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","ccbef730-6dd0-4efa-8994-218804903eb5","""Maybe you don't believe it yourself sometimes, but take it from someone who knows: you are good. And you are doing the right thing.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter5_pack2.jbp"
"d47f917d4e00c6f4c9b34a8b6be7c433","Banter_SeelahArueshalae_banter5_pack2","Banter","SeelahArueshalae","1","Response","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","a3ecfe9e-b242-4c67-8895-8c2008cf20c3","""Please, Seelah, believe in me! Sometimes I really need to hear that...""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahArueshalae/Banter_SeelahArueshalae_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahArueshalae\Banter_SeelahArueshalae_banter5_pack2.jbp"
"1ff893a224c1f7a4894a4eec1ce29d9a","Banter_SeelahCamelia_banter1","Banter","SeelahCamelia","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","b4e33639-20f8-40b2-a5ae-127c31a11669","""You shamans are strange. It's like you wield magic like clerics, but with strange spirits instead of gods... It makes me uneasy.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter1.jbp"
"1ff893a224c1f7a4894a4eec1ce29d9a","Banter_SeelahCamelia_banter1","Banter","SeelahCamelia","1","Response","Camellia","397b090721c41044ea3220445300e1b8","71e609cc-0bb7-403f-9e48-f2452e4416b9","""What does it matter where the power comes from? What matters is it's on our side.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter1.jbp"
"4061abcd06662f347ad3aefb525eae08","Banter_SeelahCamelia_banter2","Banter","SeelahCamelia","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","8fa664fb-ca93-4bf0-9c83-4df660b6d691","""I can feel evil lurking in you. But you act like a normal person and a good comrade...""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter2.jbp"
"4061abcd06662f347ad3aefb525eae08","Banter_SeelahCamelia_banter2","Banter","SeelahCamelia","1","Response","Camellia","397b090721c41044ea3220445300e1b8","acbef36f-8500-4cc6-88f9-a10cb2ebeebb","""How should I know what your goddess considers evil? Maybe I wasn't polite enough to my servants? Or didn't give enough coins to beggars in the street?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter2.jbp"
"c6771ab728dbc8048ac6544c520d757f","Banter_SeelahCamelia_banter3","Banter","SeelahCamelia","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","8a49685a-ae85-40b7-ad2c-f338bb9a03df","""You know, I hope this war at least teaches you how to talk to get along with your comrades-in-arms. I think we've got a decent party here — you could find yourself some friends.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter3.jbp"
"c6771ab728dbc8048ac6544c520d757f","Banter_SeelahCamelia_banter3","Banter","SeelahCamelia","1","Response","Camellia","397b090721c41044ea3220445300e1b8","47941491-7f37-4568-84a2-27df6adb186e","""I'm not here to make friends. I'm here to kill.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter3.jbp"
"c51c598ad03a44e449d48a8dbfe3ba19","Banter_SeelahCamelia_banter4_pack2","Banter","SeelahCamelia","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","813f2e57-2367-4355-8081-7f125f016614","""Maybe you can start pitching in a little at the camp? Getting your hands dirty isn't as terrifying as you think.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter4_pack2.jbp"
"c51c598ad03a44e449d48a8dbfe3ba19","Banter_SeelahCamelia_banter4_pack2","Banter","SeelahCamelia","1","Response","Camellia","397b090721c41044ea3220445300e1b8","41e63bf3-ff14-4b9f-8dca-67eab9d25927","""Getting one's hands dirty — I thought that was only used to describe some grisly act. I certainly would not wish to do anything like that.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter4_pack2.jbp"
"867f2348d18f6f04982dcb2a5bdbe71c","Banter_SeelahCamelia_banter5_pack2","Banter","SeelahCamelia","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","04388600-fe05-4cdd-a4a3-99e311f75a03","""I have no idea why you're even with us on the crusade. No offense, but you could be swanning around a ballroom somewhere, not dodging demon traps.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter5_pack2.jbp"
"867f2348d18f6f04982dcb2a5bdbe71c","Banter_SeelahCamelia_banter5_pack2","Banter","SeelahCamelia","1","Response","Camellia","397b090721c41044ea3220445300e1b8","16ae95f9-358f-473b-ab85-aeb66543ff30","""Balls are hectic affairs, and I cannot abide crowds. Traveling with friends and fighting for a common cause is more to my liking.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahCamelia/Banter_SeelahCamelia_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahCamelia\Banter_SeelahCamelia_banter5_pack2.jbp"
"1753822fcc03cd947aca0a7a69857b29","Banter_SeelahDaeran_banter1","Banter","SeelahDaeran","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","b8ed4010-0819-40be-aa2e-c149fc13ef42","""You know, you could at least try to look like you give a damn about anyone but yourself!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter1.jbp"
"1753822fcc03cd947aca0a7a69857b29","Banter_SeelahDaeran_banter1","Banter","SeelahDaeran","1","Response","Daeran","096fc4a96d675bb45a0396bcaa7aa993","a7514826-77f5-4281-971f-a0457225dba3","""Do my ears deceive me? Is a paladin of Iomedae encouraging me to lie?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter1.jbp"
"dc93cc1e3fa667848a18601bb04d6523","Banter_SeelahDaeran_banter2","Banter","SeelahDaeran","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","93dcfe9e-3748-4e9a-a56a-cecc8fb7e97e","""You're a master at drinking and having a good time — have you never thought of putting all that to good use? By throwing a charity banquet or something?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter2.jbp"
"dc93cc1e3fa667848a18601bb04d6523","Banter_SeelahDaeran_banter2","Banter","SeelahDaeran","1","Response","Daeran","096fc4a96d675bb45a0396bcaa7aa993","36c4bedd-8b73-4759-a90d-6dd73e272b23","""My mother used to do such things. But I... I... I don't have time for such deathly dullness. Next you'll be suggesting I traipse around the homes of deserving poor, basket in arm!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter2.jbp"
"ba1222b3b16ce6042bc258d1eb65c21c","Banter_SeelahDaeran_banter3","Banter","SeelahDaeran","0","FirstPhrase","Seelah","54be53f0b35bf3c4592a97ae335fe765","aa9eaa77-084f-4408-99cf-1707fb95ca6f","""A hedgehog has spikes to protect its soft underbelly. What about you? Come on, you can admit it — you lash out at anyone who gets close to you because you're afraid of intimacy, right?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter3.jbp"
"ba1222b3b16ce6042bc258d1eb65c21c","Banter_SeelahDaeran_banter3","Banter","SeelahDaeran","1","Response","Daeran","096fc4a96d675bb45a0396bcaa7aa993","46e2d440-b878-408a-a4ad-683ae1097d35","""My carefully crafted facade lies in tatters! You have unmasked me! I am tormented by my comfortable, luxurious, golden solitude! Incidentally, comparing me to a hedgehog was rather charming. From now on, you can call me that if you like.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/SeelahDaeran/Banter_SeelahDaeran_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\SeelahDaeran\Banter_SeelahDaeran_banter3.jbp"
